"Date","BAJAJ-AUTO.NS","EICHERMOT.NS","HEROMOTOCO.NS","M&M.NS","GRASIM.NS","ULTRACEMCO.NS","ASIANPAINT.NS","BRITANNIA.NS","HINDUNILVR.NS","TITAN.NS","BPCL.NS","NTPC.NS","ONGC.NS","POWERGRID.NS","AXISBANK.NS","HDFCBANK.NS","ICICIBANK.NS","INDUSINDBK.NS","HCLTECH.NS","INFY.NS","TCS.NS","TECHM.NS","COALINDIA.NS","HINDALCO.NS","JSWSTEEL.NS","VEDL.NS"
"2017-07-06","2673.644287","27483.6875","3519.279297","669.593201","975.444275","4086.2910159999997","1121.608398","1815.890381","1071.194946","529.0782469999999","404.57428","121.06062299999999","148.758926","195.02594","509.5","1647.626465","289.20993","1502.038452","826.779602","440.850037","1138.671509","359.45016499999997","224.839966","194.743484","208.079514","241.068069"
"2017-07-07","2653.704102","27645.576172000005","3477.996582","669.568848","958.9229740000001","4075.8945310000004","1105.063721","1796.8917239999998","1076.293457","527.641479","406.964783","121.82721699999999","146.826996","194.65419","503.14999400000005","1656.6188960000002","285.222534","1508.710693","818.1740110000001","435.44998200000003","1131.094849","362.98452799999995","224.527008","193.010468","211.65443399999998","236.875992"
"2017-07-10","2675.652832","27724.091797000005","3524.616699","665.384094","962.449341","4124.014647999999","1117.249268","1808.366821","1074.871826","531.852722","407.394165","122.59286499999999","149.402893","196.419983","509.950012","1665.7109380000002","286.945496","1542.368164","835.631104","445.528503","1181.0545650000001","366.90094","231.41214","193.901749","213.564331","240.19281"
"2017-07-11","2736.502197","27922.210938","3540.959473","676.454346","964.0981449999999","4140.071289","1121.212036","1799.178955","1084.872803","523.8761599999999","415.760864","125.081947","147.424973","196.977585","506.799988","1669.735229","285.17330899999996","1542.714111","836.6145019999999","454.04757699999993","1200.873535","367.95169100000004","227.5672","198.704712","209.205856","237.33667000000003"
"2017-07-12","2729.741211","28048.863281","3513.044189","669.9094240000001","970.19281","4179.963867","1123.143799","1801.651123","1109.581421","525.9569700000001","419.07074","125.65641799999999","149.816895","198.88278200000002","506.75","1670.579834","287.831573","1558.826294","839.9093019999999","452.65103099999993","1183.237427","369.95764199999996","226.628311","198.655212","209.499695","239.45573399999998"
"2017-07-13","2733.5627440000003","27847.767577999995","3543.463135","679.680115","986.9051509999999","4187.394043","1115.020386","1814.0412600000002","1112.571899","529.276428","421.59915199999995","125.541527","146.182999","199.90506000000002","511.89999400000005","1672.8652339999999","293.295776","1561.6928710000002","844.433411","454.838959","1186.6132810000001","371.82034300000004","226.807144","202.715454","209.058945","242.357941"
"2017-07-14","2753.20874","27700.167969","3550.17041","682.234375","974.677185","4211.52832","1106.946045","1809.953369","1117.082275","528.7810059999999","423.667847","128.146454","145.67704799999998","199.99801599999998","512.950012","1669.287964","293.640381","1556.35498","836.31958","452.511383","1162.8654789999998","371.533783","223.945801","203.953323","210.72396899999998","241.666931"
"2017-07-17","2764.428223","27851.439452999995","3556.1220700000003","686.7229","1001.661804","4336.04248","1114.970825","1799.4903559999998","1130.466064","528.880066","429.781982","129.103271","147.240997","201.392044","510.5","1671.672852","298.809265","1562.82959","853.7766109999999","458.097626","1161.895386","374.303925","220.86090099999998","207.122314","213.564331","248.254517"
"2017-07-18","2774.716797","28386.341797000005","3574.6374509999996","684.5158690000001","1002.582214","4319.187988000001","1135.923828","1821.5063480000001","1135.270508","522.934814","430.839325","128.337616","148.758926","200.183868","516.549988","1672.8652339999999","299.20306400000004","1557.9179689999999","866.1688230000001","458.819183","1168.162231","373.778503","222.202164","205.389267","211.7034","247.24104300000002"
"2017-07-19","2766.828857","28998.267577999995","3562.0732420000004","685.631775","1039.20166","4194.524414","1145.0876460000002","1852.2919920000002","1131.838745","528.186462","431.98858600000005","128.528793","149.95488","203.2043","520.200012","1681.5596920000003","297.578552","1562.333618","880.6262820000001","456.142456","1188.1655269999999","378.98449700000003","227.746033","211.38062999999997","215.131393","251.847748"
